time	V(probe_1)	V(probe_2)	V(probe_3)
1.340306817090070e-09	2.832126e-03	2.146976e-02	-1.133869e-03
1.350072442090070e-09	2.825073e-03	2.295779e-02	-9.872897e-04
1.359838067090070e-09	2.833126e-03	2.452156e-02	-8.071909e-04
1.369603692090070e-09	2.856653e-03	2.616353e-02	-5.964892e-04
1.379369317090070e-09	2.895534e-03	2.788656e-02	-3.592694e-04
1.389134942090070e-09	2.949441e-03	2.969240e-02	-1.007779e-04
1.398900567090070e-09	3.017960e-03	3.158031e-02	1.727223e-04
1.408666192090070e-09	3.100566e-03	3.354590e-02	4.542522e-04
1.418431817090070e-09	3.196487e-03	3.558077e-02	7.365607e-04
1.428197442090070e-09	3.304570e-03	3.767274e-02	1.012667e-03
1.437963067090069e-09	3.423213e-03	3.980698e-02	1.276435e-03
1.447728692090069e-09	3.550373e-03	4.196764e-02	1.523094e-03
1.457494317090069e-09	3.683640e-03	4.413984e-02	1.749635e-03
1.467259942090069e-09	3.820325e-03	4.631161e-02	1.955009e-03
1.477025567090069e-09	3.957571e-03	4.847544e-02	2.140103e-03
1.486791192090069e-09	4.093401e-03	5.063031e-02	2.309635e-03
1.493113634180138e-09	4.179055e-03	5.201991e-02	2.410615e-03
1.500000000000000e-09	4.268741e-03	5.353099e-02	2.514051e-03
1.502946339666773e-09	4.305891e-03	5.417763e-02	2.556649e-03
1.505892679333545e-09	4.341563e-03	5.482624e-02	2.599047e-03
1.508839019000317e-09	4.375757e-03	5.547681e-02	2.641245e-03
1.511785358667090e-09	4.408475e-03	5.612934e-02	2.683243e-03
1.514731698333862e-09	4.439715e-03	5.678384e-02	2.725041e-03
1.517678038000635e-09	4.469478e-03	5.744031e-02	2.766639e-03
1.520624377667407e-09	4.497763e-03	5.809873e-02	2.808037e-03
1.530390002667407e-09	4.573252e-03	6.030523e-02	2.947675e-03
1.540155627667407e-09	4.614062e-03	6.255519e-02	3.090888e-03
1.549921252667407e-09	4.614912e-03	6.485387e-02	3.238995e-03
1.559686877667407e-09	4.577999e-03	6.719892e-02	3.392019e-03
1.569452502667407e-09	4.512403e-03	6.957924e-02	3.548882e-03
1.579218127667407e-09	4.430063e-03	7.197534e-02	3.707769e-03
1.588983752667406e-09	4.340876e-03	7.436167e-02	3.866620e-03
1.598749377667406e-09	4.249699e-03	7.671055e-02	4.023677e-03
1.608515002667406e-09	4.156564e-03	7.899674e-02	4.177991e-03
1.618280627667406e-09	4.059332e-03	8.120193e-02	4.329778e-03
1.628046252667406e-09	3.956826e-03	8.331788e-02	4.480554e-03
1.637811877667406e-09	3.850583e-03	8.534773e-02	4.632989e-03
1.647577502667406e-09	3.744553e-03	8.730544e-02	4.790496e-03
1.657343127667406e-09	3.643429e-03	8.921319e-02	4.956618e-03
1.667108752667406e-09	3.550926e-03	9.109777e-02	5.134337e-03
1.676874377667406e-09	3.469100e-03	9.298614e-02	5.325429e-03
1.686640002667405e-09	3.398895e-03	9.490125e-02	5.529995e-03
1.696405627667405e-09	3.341317e-03	9.685847e-02	5.746254e-03
1.706171252667405e-09	3.298299e-03	9.886333e-02	5.970629e-03
1.715936877667405e-09	3.272668e-03	1.009108e-01	6.198101e-03
1.725702502667405e-09	3.267232e-03	1.029865e-01	6.422770e-03
1.735468127667405e-09	3.283567e-03	1.050688e-01	6.638503e-03
1.745233752667405e-09	3.321162e-03	1.071330e-01	6.839565e-03
1.754999377667405e-09	3.377316e-03	1.091546e-01	7.021116e-03
1.764765002667405e-09	3.447726e-03	1.111133e-01	7.179501e-03
1.774530627667405e-09	3.527379e-03	1.129952e-01	7.312298e-03
1.784296252667405e-09	3.611301e-03	1.147938e-01	7.418140e-03
1.794061877667404e-09	3.694950e-03	1.165101e-01	7.496377e-03
1.803827502667404e-09	3.774289e-03	1.181504e-01	7.546671e-03
1.813593127667404e-09	3.845755e-03	1.197243e-01	7.568636e-03
1.823358752667404e-09	3.906330e-03	1.212413e-01	7.561616e-03
1.833124377667404e-09	3.953757e-03	1.227090e-01	7.524664e-03
1.842890002667404e-09	3.986770e-03	1.241304e-01	7.456735e-03
1.852655627667404e-09	4.005176e-03	1.255041e-01	7.357054e-03
1.862421252667404e-09	4.009662e-03	1.268241e-01	7.225587e-03
1.872186877667404e-09	4.001372e-03	1.280814e-01	7.063496e-03
1.881952502667404e-09	3.981411e-03	1.292663e-01	6.873483e-03
1.891718127667404e-09	3.950454e-03	1.303710e-01	6.659917e-03
1.901483752667403e-09	3.908622e-03	1.313916e-01	6.428696e-03
1.911249377667403e-09	3.855597e-03	1.323296e-01	6.186843e-03
1.921015002667403e-09	3.790921e-03	1.331929e-01	5.941875e-03
1.930780627667403e-09	3.714337e-03	1.339946e-01	5.701046e-03
1.940546252667403e-09	3.626076e-03	1.347515e-01	5.470571e-03
1.950311877667403e-09	3.527028e-03	1.354820e-01	5.254979e-03
1.960077502667403e-09	3.418809e-03	1.362028e-01	5.056683e-03
1.969843127667403e-09	3.303735e-03	1.369269e-01	4.875841e-03
1.979608752667403e-09	3.184696e-03	1.376615e-01	4.710552e-03
1.989374377667403e-09	3.064945e-03	1.384073e-01	4.557323e-03
1.999140002667402e-09	2.947787e-03	1.391584e-01	4.411736e-03
2.008905627667402e-09	2.836196e-03	1.399036e-01	4.269212e-03
2.018671252667402e-09	2.732419e-03	1.406285e-01	4.125722e-03
2.028436877667402e-09	2.637655e-03	1.413182e-01	3.978351e-03
2.038202502667402e-09	2.551880e-03	1.419594e-01	3.825613e-03
2.047968127667402e-09	2.473881e-03	1.425427e-01	3.667497e-03
2.057733752667402e-09	2.401474e-03	1.430637e-01	3.505244e-03
2.067499377667402e-09	2.331891e-03	1.435236e-01	3.340929e-03
2.077265002667402e-09	2.262228e-03	1.439286e-01	3.176927e-03
2.087030627667402e-09	2.189893e-03	1.442882e-01	3.015393e-03
2.096796252667402e-09	2.112978e-03	1.446137e-01	2.857838e-03
2.106561877667401e-09	2.030497e-03	1.449158e-01	2.704902e-03
2.116327502667401e-09	1.942478e-03	1.452035e-01	2.556339e-03
2.126093127667401e-09	1.849887e-03	1.454820e-01	2.411223e-03
2.135858752667401e-09	1.754428e-03	1.457531e-01	2.268312e-03
2.145624377667401e-09	1.658223e-03	1.460149e-01	2.126500e-03
2.155390002667401e-09	1.563451e-03	1.462634e-01	1.985242e-03
2.165155627667401e-09	1.472004e-03	1.464935e-01	1.844872e-03
2.174921252667401e-09	1.385206e-03	1.467007e-01	1.706739e-03
2.184686877667401e-09	1.303676e-03	1.468826e-01	1.573120e-03
2.194452502667401e-09	1.227324e-03	1.470397e-01	1.446935e-03
2.204218127667401e-09	1.155492e-03	1.471758e-01	1.331296e-03
2.213983752667400e-09	1.087198e-03	1.472972e-01	1.228984e-03
2.223749377667400e-09	1.021430e-03	1.474123e-01	1.141944e-03
2.233515002667400e-09	9.574164e-04	1.475298e-01	1.070895e-03
2.243280627667400e-09	8.948387e-04	1.476570e-01	1.015132e-03
2.253046252667400e-09	8.339255e-04	1.477990e-01	9.725477e-04
2.262811877667400e-09	7.754281e-04	1.479571e-01	9.398887e-04
2.272577502667400e-09	7.204759e-04	1.481293e-01	9.131924e-04
2.282343127667400e-09	6.703449e-04	1.483098e-01	8.883344e-04
2.292108752667400e-09	6.261824e-04	1.484903e-01	8.615927e-04
2.301874377667400e-09	5.887402e-04	1.486616e-01	8.301343e-04
2.311640002667399e-09	5.581707e-04	1.488147e-01	7.923446e-04
2.321405627667399e-09	5.339240e-04	1.489426e-01	7.479512e-04
2.331171252667399e-09	5.147698e-04	1.490412e-01	6.979281e-04
2.340936877667399e-09	4.989432e-04	1.491099e-01	6.442090e-04
2.350702502667399e-09	4.843894e-04	1.491516e-01	5.892674e-04
2.360468127667399e-09	4.690645e-04	1.491722e-01	5.356442e-04
2.370233752667399e-09	4.512393e-04	1.491793e-01	4.855087e-04
2.379999377667399e-09	4.297518e-04	1.491810e-01	4.403274e-04
2.389765002667399e-09	4.041668e-04	1.491846e-01	4.006948e-04
2.399530627667399e-09	3.748153e-04	1.491957e-01	3.663444e-04
2.409296252667399e-09	3.427093e-04	1.492172e-01	3.363260e-04
2.419061877667398e-09	3.093519e-04	1.492493e-01	3.093045e-04
2.428827502667398e-09	2.764753e-04	1.492898e-01	2.839136e-04
2.438593127667398e-09	2.457548e-04	1.493349e-01	2.590923e-04
2.448358752667398e-09	2.185483e-04	1.493800e-01	2.343352e-04
2.458124377667398e-09	1.957043e-04	1.494210e-01	2.098106e-04
2.467890002667398e-09	1.774678e-04	1.494550e-01	1.863243e-04
2.477655627667398e-09	1.634956e-04	1.494811e-01	1.651405e-04
2.487421252667398e-09	1.529731e-04	1.495001e-01	1.476969e-04
2.497186877667398e-09	1.448050e-04	1.495147e-01	1.352731e-04
2.506952502667398e-09	1.378407e-04	1.495287e-01	1.286782e-04
2.516718127667398e-09	1.310929e-04	1.495462e-01	1.280196e-04
2.526483752667397e-09	1.239065e-04	1.495705e-01	1.325992e-04
2.536249377667397e-09	1.160501e-04	1.496036e-01	1.409582e-04
2.546015002667397e-09	1.077169e-04	1.496457e-01	1.510646e-04
2.555780627667397e-09	9.943812e-05	1.496950e-01	1.606091e-04
2.565546252667397e-09	9.193082e-05	1.497478e-01	1.673569e-04
2.575311877667397e-09	8.591139e-05	1.497994e-01	1.694924e-04
2.585077502667397e-09	8.191354e-05	1.498448e-01	1.658963e-04
2.594843127667397e-09	8.014611e-05	1.498794e-01	1.563071e-04
2.604608752667397e-09	8.041841e-05	1.499002e-01	1.413396e-04
2.614374377667397e-09	8.214693e-05	1.499059e-01	1.223623e-04
2.624140002667396e-09	8.444169e-05	1.498975e-01	1.012556e-04
2.633905627667396e-09	8.625535e-05	1.498777e-01	8.009778e-05
2.643671252667396e-09	8.656659e-05	1.498510e-01	6.083397e-05
2.653436877667396e-09	8.456306e-05	1.498224e-01	4.498592e-05
2.663202502667396e-09	7.978994e-05	1.497969e-01	3.345023e-05
2.672968127667396e-09	7.223679e-05	1.497787e-01	2.641547e-05
2.682733752667396e-09	6.234706e-05	1.497705e-01	2.340610e-05
2.692499377667396e-09	5.094923e-05	1.497732e-01	2.343771e-05
2.702265002667396e-09	3.912240e-05	1.497858e-01	2.524910e-05
2.712030627667396e-09	2.802116e-05	1.498061e-01	2.756436e-05
2.721796252667396e-09	1.869092e-05	1.498305e-01	2.933477e-05
2.731561877667395e-09	1.190620e-05	1.498557e-01	2.991673e-05
2.741327502667395e-09	8.059062e-06	1.498783e-01	2.915583e-05
2.751093127667395e-09	7.115592e-06	1.498960e-01	2.736616e-05
2.760858752667395e-09	8.645326e-06	1.499078e-01	2.521444e-05
2.770624377667395e-09	1.191562e-05	1.499140e-01	2.353600e-05
2.780390002667395e-09	1.603166e-05	1.499161e-01	2.312196e-05
2.790155627667395e-09	2.009541e-05	1.499164e-01	2.452092e-05
2.799921252667395e-09	2.335452e-05	1.499172e-01	2.789440e-05
2.809686877667395e-09	2.531530e-05	1.499207e-01	3.295379e-05
2.819452502667395e-09	2.580143e-05	1.499281e-01	3.899032e-05
2.829218127667395e-09	2.495080e-05	1.499397e-01	4.499128e-05
2.838983752667394e-09	2.315455e-05	1.499547e-01	4.981957e-05
2.848749377667394e-09	2.095281e-05	1.499710e-01	5.242187e-05
2.858515002667394e-09	1.890895e-05	1.499864e-01	5.202580e-05
2.868280627667394e-09	1.748729e-05	1.499984e-01	4.828928e-05
2.878046252667394e-09	1.695752e-05	1.500047e-01	4.137457e-05
2.887811877667394e-09	1.734299e-05	1.500041e-01	3.193372e-05
2.897577502667394e-09	1.842133e-05	1.499965e-01	2.100886e-05
2.907343127667394e-09	1.977538e-05	1.499828e-01	9.865901e-06
2.917108752667394e-09	2.088315e-05	1.499649e-01	-2.078436e-07
2.926874377667394e-09	2.122830e-05	1.499456e-01	-8.106064e-06
2.936640002667394e-09	2.040934e-05	1.499279e-01	-1.307048e-05
2.946405627667393e-09	1.822633e-05	1.499144e-01	-1.479456e-05
2.956171252667393e-09	1.472900e-05	1.499070e-01	-1.344803e-05
2.965936877667393e-09	1.021728e-05	1.499069e-01	-9.620934e-06
2.975702502667393e-09	5.194786e-06	1.499138e-01	-4.200393e-06
2.985468127667393e-09	2.842922e-07	1.499265e-01	1.795407e-06
2.995233752667393e-09	-3.878791e-06	1.499432e-01	7.394712e-06
3.004999377667393e-09	-6.755243e-06	1.499612e-01	1.182927e-05
3.014765002667393e-09	-7.993418e-06	1.499782e-01	1.464418e-05
3.024530627667393e-09	-7.487060e-06	1.499920e-01	1.574342e-05
3.034296252667393e-09	-5.389901e-06	1.500013e-01	1.536661e-05
3.044061877667392e-09	-2.085422e-06	1.500057e-01	1.400528e-05
3.053827502667392e-09	1.881727e-06	1.500056e-01	1.227770e-05
3.063593127667392e-09	5.899451e-06	1.500020e-01	1.078818e-05
3.073358752667392e-09	9.389808e-06	1.499967e-01	9.998432e-06
3.083124377667392e-09	1.190036e-05	1.499913e-01	1.013513e-05
3.092890002667392e-09	1.316962e-05	1.499873e-01	1.114998e-05
3.102655627667392e-09	1.315631e-05	1.499857e-01	1.273804e-05
3.112421252667392e-09	1.202869e-05	1.499868e-01	1.440854e-05
3.122186877667392e-09	1.011815e-05	1.499903e-01	1.559293e-05
3.131952502667392e-09	7.846839e-06	1.499950e-01	1.576802e-05
3.141718127667392e-09	5.643987e-06	1.499998e-01	1.456980e-05
3.151483752667391e-09	3.866609e-06	1.500032e-01	1.187613e-05
3.161249377667391e-09	2.738952e-06	1.500042e-01	7.842578e-06
3.171015002667391e-09	2.320895e-06	1.500021e-01	2.885248e-06
3.180780627667391e-09	2.509728e-06	1.499969e-01	-2.385859e-06
3.190546252667391e-09	3.073344e-06	1.499891e-01	-7.269926e-06
3.200311877667391e-09	3.707064e-06	1.499800e-01	-1.109549e-05
3.210077502667391e-09	4.102243e-06	1.499710e-01	-1.333550e-05
3.219843127667391e-09	4.012991e-06	1.499637e-01	-1.369649e-05
3.229608752667391e-09	3.308237e-06	1.499593e-01	-1.216630e-05
3.239374377667391e-09	1.999536e-06	1.499587e-01	-9.012560e-06
3.249140002667391e-09	2.399358e-07	1.499621e-01	-4.733469e-06
3.258905627667390e-09	-1.705190e-06	1.499692e-01	2.933146e-08
3.268671252667390e-09	-3.509158e-06	1.499790e-01	4.599206e-06
3.278436877667390e-09	-4.846716e-06	1.499900e-01	8.374616e-06
3.288202502667390e-09	-5.456433e-06	1.500008e-01	1.092146e-05
3.297968127667390e-09	-5.191017e-06	1.500099e-01	1.203219e-05
3.307733752667390e-09	-4.046369e-06	1.500161e-01	1.174279e-05
3.317499377667390e-09	-2.164327e-06	1.500189e-01	1.030664e-05
3.327265002667390e-09	1.909488e-07	1.500182e-01	8.132104e-06
3.337030627667390e-09	2.678203e-06	1.500146e-01	5.696879e-06
3.346796252667390e-09	4.937287e-06	1.500090e-01	3.455958e-06
3.356561877667389e-09	6.649605e-06	1.500025e-01	1.760191e-06
3.366327502667389e-09	7.589944e-06	1.499963e-01	7.999519e-07
3.376093127667389e-09	7.660694e-06	1.499915e-01	5.829681e-07
3.385858752667389e-09	6.902951e-06	1.499886e-01	9.487045e-07
3.395624377667389e-09	5.483297e-06	1.499879e-01	1.614725e-06
3.405390002667389e-09	3.659522e-06	1.499891e-01	2.244680e-06
3.415155627667389e-09	1.732192e-06	1.499915e-01	2.523922e-06
3.424921252667389e-09	-8.724271e-09	1.499944e-01	2.227829e-06
3.434686877667389e-09	-1.332436e-06	1.499968e-01	1.269871e-06
3.444452502667389e-09	-2.102636e-06	1.499982e-01	-2.792717e-07
3.454218127667389e-09	-2.293835e-06	1.499980e-01	-2.204483e-06
3.463983752667388e-09	-1.986696e-06	1.499962e-01	-4.187646e-06
3.473749377667388e-09	-1.344279e-06	1.499932e-01	-5.869220e-06
3.483515002667388e-09	-5.622622e-07	1.499895e-01	-6.992189e-06
3.490234375000000e-09	-6.390678e-08	1.499870e-01	-7.218603e-06
3.500000000000000e-09	5.383293e-07	1.499837e-01	-6.895445e-06
3.500976562500000e-09	5.731646e-07	1.499835e-01	-6.780217e-06
3.502929687500001e-09	6.206469e-07	1.499831e-01	-6.520279e-06
3.506835937500000e-09	4.008074e-07	1.499825e-01	-5.867238e-06
3.514648437500000e-09	-2.710794e-06	1.499823e-01	-4.193656e-06
3.524414062500000e-09	-1.596218e-05	1.499835e-01	-1.680103e-06
3.534179687500000e-09	-4.830550e-05	1.499852e-01	9.880250e-07
3.543945312500000e-09	-1.092806e-04	1.499847e-01	3.286860e-06
3.553710937500000e-09	-2.031026e-04	1.499761e-01	4.521323e-06
3.563476562500000e-09	-3.268544e-04	1.499493e-01	3.889218e-06
3.573242187500000e-09	-4.723140e-04	1.498897e-01	5.452125e-07
3.583007812500000e-09	-6.303575e-04	1.497792e-01	-6.273608e-06
3.592773437499999e-09	-7.950930e-04	1.495977e-01	-1.705054e-05
3.602539062499999e-09	-9.654053e-04	1.493264e-01	-3.173680e-05
3.612304687499999e-09	-1.143458e-03	1.489511e-01	-4.949092e-05
3.622070312499999e-09	-1.331533e-03	1.484647e-01	-6.848013e-05
3.631835937499999e-09	-1.529309e-03	1.478692e-01	-8.581627e-05
3.641601562499999e-09	-1.733032e-03	1.471757e-01	-9.767863e-05
3.651367187499999e-09	-1.936689e-03	1.464031e-01	-9.963608e-05
3.661132812499999e-09	-2.134089e-03	1.455760e-01	-8.713506e-05
3.670898437499999e-09	-2.320507e-03	1.447211e-01	-5.608088e-05
3.680664062499999e-09	-2.493049e-03	1.438640e-01	-3.418259e-06
3.690429687499998e-09	-2.649878e-03	1.430260e-01	7.238343e-05
3.700195312499998e-09	-2.789085e-03	1.422211e-01	1.710162e-04
3.709960937499998e-09	-2.908081e-03	1.414548e-01	2.902357e-04
3.719726562499998e-09	-3.003897e-03	1.407234e-01	4.259876e-04
3.729492187499999e-09	-3.074150e-03	1.400148e-01	5.727321e-04
3.739257812499998e-09	-3.118054e-03	1.393111e-01	7.239099e-04
3.749023437499998e-09	-3.136911e-03	1.385908e-01	8.724761e-04
3.758789062499998e-09	-3.133877e-03	1.378321e-01	1.011423e-03
3.768554687499998e-09	-3.113228e-03	1.370156e-01	1.134222e-03
3.778320312499998e-09	-3.079570e-03	1.361264e-01	1.235142e-03
3.788085937499998e-09	-3.037343e-03	1.351550e-01	1.309411e-03
3.797851562499998e-09	-2.990718e-03	1.340969e-01	1.353265e-03
3.807617187499998e-09	-2.943720e-03	1.329522e-01	1.363889e-03
3.817382812499998e-09	-2.900310e-03	1.317238e-01	1.339336e-03
3.827148437499998e-09	-2.864275e-03	1.304153e-01	1.278453e-03
3.836914062499998e-09	-2.838923e-03	1.290301e-01	1.180877e-03
3.846679687499997e-09	-2.826750e-03	1.275698e-01	1.047087e-03
3.856445312499997e-09	-2.829277e-03	1.260339e-01	8.785277e-04
3.866210937499997e-09	-2.847130e-03	1.244203e-01	6.777439e-04
3.875976562499997e-09	-2.880319e-03	1.227259e-01	4.484866e-04
3.885742187499997e-09	-2.928562e-03	1.209485e-01	1.957301e-04
3.895507812499997e-09	-2.991496e-03	1.190878e-01	-7.444301e-05
3.905273437499997e-09	-3.068716e-03	1.171471e-01	-3.551126e-04
3.915039062499997e-09	-3.159652e-03	1.151334e-01	-6.389401e-04
3.924804687499997e-09	-3.263397e-03	1.130580e-01	-9.186994e-04
3.934570312499997e-09	-3.378576e-03	1.109350e-01	-1.187857e-03
3.944335937499996e-09	-3.503302e-03	1.087803e-01	-1.441120e-03
3.954101562499996e-09	-3.635235e-03	1.066095e-01	-1.674880e-03
3.963867187499996e-09	-3.771685e-03	1.044359e-01	-1.887464e-03
3.973632812499996e-09	-3.909742e-03	1.022685e-01	-2.079181e-03
3.983398437499996e-09	-4.046819e-03	1.001109e-01	-2.253173e-03
3.990234375000000e-09	-4.140201e-03	9.860663e-02	-2.364761e-03
4.000000000000000e-09	-4.269804e-03	9.646233e-02	-2.515153e-03
4.006835937500000e-09	-4.353709e-03	9.495904e-02	-2.613645e-03
4.014648437499999e-09	-4.440648e-03	9.322947e-02	-2.724407e-03
4.024414062499999e-09	-4.531948e-03	9.104429e-02	-2.862881e-03
4.034179687499999e-09	-4.594818e-03	8.882268e-02	-3.003571e-03
4.043945312499999e-09	-4.620104e-03	8.655484e-02	-3.148433e-03
4.053710937499999e-09	-4.605287e-03	8.423823e-02	-3.298251e-03
4.063476562499999e-09	-4.555583e-03	8.187850e-02	-3.452584e-03
4.073242187499999e-09	-4.481809e-03	7.949013e-02	-3.610033e-03
4.083007812499999e-09	-4.395660e-03	7.709530e-02	-3.768661e-03
4.092773437499999e-09	-4.305268e-03	7.472090e-02	-3.926513e-03
4.102539062499998e-09	-4.213426e-03	7.239420e-02	-4.082148e-03
4.112304687499998e-09	-4.118925e-03	7.013816e-02	-4.235093e-03
4.122070312499998e-09	-4.019660e-03	6.796747e-02	-4.386111e-03
4.131835937499998e-09	-3.915393e-03	6.588595e-02	-4.537223e-03
4.141601562499998e-09	-3.808710e-03	6.388608e-02	-4.691450e-03
4.151367187499998e-09	-3.704062e-03	6.195032e-02	-4.852311e-03
4.161132812499998e-09	-3.605915e-03	6.005425e-02	-5.023171e-03
4.170898437499998e-09	-3.517354e-03	5.817053e-02	-5.206554e-03
4.180664062499998e-09	-3.439899e-03	5.627332e-02	-5.403566e-03
4.190429687499998e-09	-3.374403e-03	5.434232e-02	-5.613524e-03
4.200195312499998e-09	-3.322194e-03	5.236585e-02	-5.833875e-03
4.209960937499997e-09	-3.285627e-03	5.034257e-02	-6.060393e-03
4.219726562499997e-09	-3.267667e-03	4.828141e-02	-6.287629e-03
4.229492187499997e-09	-3.270778e-03	4.619996e-02	-6.509522e-03
4.239257812499997e-09	-3.295772e-03	4.412149e-02	-6.720045e-03
4.249023437499997e-09	-3.341234e-03	4.207112e-02	-6.913796e-03
4.258789062499997e-09	-3.403720e-03	4.007203e-02	-7.086413e-03
4.268554687499997e-09	-3.478517e-03	3.814230e-02	-7.234765e-03
4.278320312499997e-09	-3.560535e-03	3.629293e-02	-7.356904e-03
4.288085937499997e-09	-3.644924e-03	3.452729e-02	-7.451808e-03
4.297851562499997e-09	-3.727333e-03	3.284206e-02	-7.519010e-03
4.307617187499996e-09	-3.803910e-03	3.122929e-02	-7.558190e-03
4.317382812499996e-09	-3.871302e-03	2.967906e-02	-7.568869e-03
4.327148437499996e-09	-3.926777e-03	2.818231e-02	-7.550260e-03
4.336914062499996e-09	-3.968466e-03	2.673306e-02	-7.501331e-03
4.346679687499996e-09	-3.995550e-03	2.532991e-02	-7.421085e-03
4.356445312499996e-09	-4.008239e-03	2.397626e-02	-7.308973e-03
4.366210937499996e-09	-4.007472e-03	2.267950e-02	-7.165378e-03
4.375976562499996e-09	-3.994442e-03	2.144913e-02	-6.992038e-03
4.385742187499996e-09	-3.970123e-03	2.029445e-02	-6.792308e-03
4.395507812499996e-09	-3.934970e-03	1.922204e-02	-6.571192e-03
4.405273437499996e-09	-3.888895e-03	1.823378e-02	-6.335092e-03
4.415039062499995e-09	-3.831474e-03	1.732565e-02	-6.091308e-03
4.424804687499995e-09	-3.762272e-03	1.648771e-02	-5.847340e-03
4.434570312499995e-09	-3.681184e-03	1.570514e-02	-5.610115e-03
4.444335937499995e-09	-3.588672e-03	1.496024e-02	-5.385242e-03
4.454101562499995e-09	-3.485903e-03	1.423501e-02	-5.176440e-03
4.463867187499995e-09	-3.374773e-03	1.351386e-02	-4.985224e-03
4.473632812499995e-09	-3.257842e-03	1.278587e-02	-4.810893e-03
4.483398437499995e-09	-3.138178e-03	1.204637e-02	-4.650844e-03
4.493164062499995e-09	-3.019099e-03	1.129738e-02	-4.501132e-03
4.502929687499995e-09	-2.903833e-03	1.054704e-02	-4.357188e-03
4.512695312499995e-09	-2.795114e-03	9.808003e-03	-4.214576e-03
4.522460937499994e-09	-2.694813e-03	9.095162e-03	-4.069663e-03
4.532226562499994e-09	-2.603657e-03	8.423137e-03	-3.920085e-03
4.541992187499994e-09	-2.521141e-03	7.803896e-03	-3.764961e-03
4.551757812499994e-09	-2.445630e-03	7.244957e-03	-3.604826e-03
4.561523437499994e-09	-2.374657e-03	6.748446e-03	-3.441319e-03
4.571289062499994e-09	-2.305344e-03	6.311120e-03	-3.276708e-03
4.581054687499994e-09	-2.234858e-03	5.925304e-03	-3.113346e-03
4.590820312499994e-09	-2.160840e-03	5.580508e-03	-2.953180e-03
4.600585937499994e-09	-2.081725e-03	5.265406e-03	-2.797394e-03
4.610351562499994e-09	-1.996930e-03	4.969784e-03	-2.646264e-03
4.620117187499993e-09	-1.906874e-03	4.686096e-03	-2.499236e-03
4.629882812499993e-09	-1.812850e-03	4.410381e-03	-2.355202e-03
4.639648437499993e-09	-1.716775e-03	4.142391e-03	-2.212912e-03
4.649414062499993e-09	-1.620841e-03	3.884962e-03	-2.071424e-03
4.659179687499993e-09	-1.527157e-03	3.642801e-03	-1.930502e-03
4.668945312499993e-09	-1.437418e-03	3.420939e-03	-1.790870e-03
4.678710937499993e-09	-1.352680e-03	3.223195e-03	-1.654256e-03
4.688476562499993e-09	-1.273271e-03	3.050944e-03	-1.523233e-03
4.698242187499993e-09	-1.198849e-03	2.902439e-03	-1.400854e-03
4.708007812499993e-09	-1.128590e-03	2.772810e-03	-1.290163e-03
4.717773437499993e-09	-1.061458e-03	2.654728e-03	-1.193670e-03
4.727539062499992e-09	-9.964990e-04	2.539601e-03	-1.112876e-03
4.737304687499992e-09	-9.330958e-04	2.419072e-03	-1.047954e-03
4.747070312499992e-09	-8.711361e-04	2.286509e-03	-9.976344e-04
4.756835937499992e-09	-8.110625e-04	2.138226e-03	-9.593201e-04
4.766601562499992e-09	-7.537982e-04	1.974185e-03	-9.294216e-04
4.776367187499992e-09	-7.005631e-04	1.798060e-03	-9.038469e-04
4.786132812499992e-09	-6.526193e-04	1.616653e-03	-8.785677e-04
4.795898437499992e-09	-6.109919e-04	1.438762e-03	-8.501632e-04
4.805664062499992e-09	-5.762207e-04	1.273724e-03	-8.162535e-04
4.815429687499992e-09	-5.481913e-04	1.129874e-03	-7.757521e-04
4.825195312499992e-09	-5.260794e-04	1.013217e-03	-7.289022e-04
4.834960937499991e-09	-5.084233e-04	9.265058e-04	-6.771011e-04
4.844726562499991e-09	-4.933118e-04	8.689088e-04	-6.225521e-04
4.854492187499991e-09	-4.786575e-04	8.362733e-04	-5.678135e-04
4.864257812499991e-09	-4.625050e-04	8.219354e-04	-5.153294e-04
4.874023437499991e-09	-4.433216e-04	8.179038e-04	-4.670243e-04
4.883789062499991e-09	-4.202174e-04	8.161946e-04	-4.240312e-04
4.893554687499991e-09	-3.930598e-04	8.100774e-04	-3.865928e-04
4.903320312499991e-09	-3.624639e-04	7.950164e-04	-3.541410e-04
4.913085937499991e-09	-3.296623e-04	7.691566e-04	-3.255295e-04
4.922851562499991e-09	-2.962823e-04	7.332966e-04	-2.993629e-04
4.932617187499990e-09	-2.640681e-04	6.903836e-04	-2.743528e-04
4.942382812499990e-09	-2.345989e-04	6.446520e-04	-2.496282e-04
4.952148437499990e-09	-2.090508e-04	6.005900e-04	-2.249386e-04
4.961914062499990e-09	-1.880398e-04	5.619382e-04	-2.007128e-04
4.971679687499990e-09	-1.715711e-04	5.309097e-04	-1.779638e-04
4.981445312499990e-09	-1.590960e-04	5.077728e-04	-1.580624e-04
4.991210937499990e-09	-1.496278e-04	4.908248e-04	-1.422803e-04
5.000000000000000e-09	-1.426322e-04	4.785376e-04	-1.314106e-04
5.000878906250001e-09	-1.420361e-04	4.774336e-04	-1.307602e-04
5.002636718750003e-09	-1.408479e-04	4.751782e-04	-1.296146e-04
5.006152343750008e-09	-1.384204e-04	4.704019e-04	-1.279293e-04
5.010628778767036e-09	-1.345385e-04	4.632989e-04	-1.271285e-04
