time	V(probe_1)	V(probe_2)	V(probe_3)
1.339596202462235e-09	1.153167e-03	2.217017e-02	-5.759508e-04
1.349361827462235e-09	1.153346e-03	2.374706e-02	-4.928933e-04
1.359127452462235e-09	1.160406e-03	2.540031e-02	-3.958683e-04
1.368893077462235e-09	1.174400e-03	2.713171e-02	-2.869160e-04
1.378658702462235e-09	1.195343e-03	2.894210e-02	-1.686271e-04
1.388424327462235e-09	1.223120e-03	3.082982e-02	-4.407669e-05
1.398189952462235e-09	1.257417e-03	3.278973e-02	8.332556e-05
1.407955577462235e-09	1.297715e-03	3.481284e-02	2.100645e-04
1.417721202462235e-09	1.343350e-03	3.688678e-02	3.328020e-04
1.427486827462234e-09	1.393579e-03	3.899706e-02	4.486765e-04
1.437252452462234e-09	1.447582e-03	4.112882e-02	5.555709e-04
1.447018077462234e-09	1.504419e-03	4.326889e-02	6.523074e-04
1.456783702462234e-09	1.562968e-03	4.540763e-02	7.387323e-04
1.466549327462234e-09	1.621926e-03	4.754040e-02	8.156751e-04
1.476314952462234e-09	1.679893e-03	4.966816e-02	8.847855e-04
1.486080577462234e-09	1.736066e-03	5.179522e-02	9.486467e-04
1.491692404924467e-09	1.766998e-03	5.302024e-02	9.834704e-04
1.500000000000000e-09	1.809870e-03	5.484669e-02	1.033597e-03
1.503774074658619e-09	1.828128e-03	5.568442e-02	1.056380e-03
1.508087302839898e-09	1.847713e-03	5.665117e-02	1.082780e-03
1.516713759202456e-09	1.882481e-03	5.861185e-02	1.136922e-03
1.526479384202456e-09	1.912675e-03	6.087673e-02	1.200681e-03
1.536245009202456e-09	1.928633e-03	6.319829e-02	1.267594e-03
1.546010634202456e-09	1.927315e-03	6.557752e-02	1.337584e-03
1.555776259202456e-09	1.909528e-03	6.800569e-02	1.409915e-03
1.565541884202456e-09	1.879674e-03	7.046538e-02	1.483456e-03
1.575307509202456e-09	1.843593e-03	7.293174e-02	1.556932e-03
1.585073134202456e-09	1.805760e-03	7.537555e-02	1.629194e-03
1.594838759202456e-09	1.767709e-03	7.776760e-02	1.699475e-03
1.604604384202455e-09	1.728469e-03	8.008354e-02	1.767586e-03
1.614370009202455e-09	1.686389e-03	8.230790e-02	1.834004e-03
1.624135634202455e-09	1.640926e-03	8.443657e-02	1.899841e-03
1.633901259202455e-09	1.593251e-03	8.647715e-02	1.966690e-03
1.643666884202455e-09	1.545568e-03	8.844727e-02	2.036354e-03
1.653432509202455e-09	1.499902e-03	9.037148e-02	2.110532e-03
1.663198134202455e-09	1.457363e-03	9.227710e-02	2.190493e-03
1.672963759202455e-09	1.418324e-03	9.418987e-02	2.276821e-03
1.682729384202455e-09	1.383224e-03	9.612996e-02	2.369261e-03
1.692495009202455e-09	1.353270e-03	9.810898e-02	2.466701e-03
1.702260634202454e-09	1.330479e-03	1.001284e-01	2.567284e-03
1.712026259202454e-09	1.317020e-03	1.021798e-01	2.668628e-03
1.721791884202454e-09	1.314323e-03	1.042465e-01	2.768098e-03
1.731557509202454e-09	1.322511e-03	1.063074e-01	2.863099e-03
1.741323134202454e-09	1.340448e-03	1.083397e-01	2.951312e-03
1.751088759202454e-09	1.366239e-03	1.103233e-01	3.030847e-03
1.760854384202454e-09	1.397810e-03	1.122431e-01	3.100288e-03
1.770620009202454e-09	1.433214e-03	1.140904e-01	3.158634e-03
1.780385634202454e-09	1.470612e-03	1.158630e-01	3.205165e-03
1.790151259202454e-09	1.508114e-03	1.175636e-01	3.239270e-03
1.799916884202454e-09	1.543734e-03	1.191981e-01	3.260301e-03
1.809682509202453e-09	1.575580e-03	1.207729e-01	3.267488e-03
1.819448134202453e-09	1.602179e-03	1.222925e-01	3.259955e-03
1.829213759202453e-09	1.622722e-03	1.237584e-01	3.236833e-03
1.838979384202453e-09	1.637066e-03	1.251678e-01	3.197462e-03
1.848745009202453e-09	1.645494e-03	1.265145e-01	3.141633e-03
1.858510634202453e-09	1.648367e-03	1.277902e-01	3.069826e-03
1.868276259202453e-09	1.645864e-03	1.289867e-01	2.983373e-03
1.878041884202453e-09	1.637902e-03	1.300984e-01	2.884523e-03
1.887807509202453e-09	1.624234e-03	1.311240e-01	2.776352e-03
1.897573134202453e-09	1.604603e-03	1.320678e-01	2.662539e-03
1.907338759202453e-09	1.578866e-03	1.329397e-01	2.547031e-03
1.917104384202453e-09	1.547041e-03	1.337546e-01	2.433633e-03
1.926870009202453e-09	1.509334e-03	1.345297e-01	2.325607e-03
1.936635634202452e-09	1.466167e-03	1.352828e-01	2.225324e-03
1.946401259202452e-09	1.418257e-03	1.360293e-01	2.134054e-03
1.956166884202452e-09	1.366684e-03	1.367798e-01	2.051901e-03
1.965932509202452e-09	1.312885e-03	1.375389e-01	1.977913e-03
1.975698134202452e-09	1.258553e-03	1.383048e-01	1.910330e-03
1.985463759202452e-09	1.205413e-03	1.390697e-01	1.846938e-03
1.995229384202452e-09	1.154980e-03	1.398216e-01	1.785457e-03
2.004995009202452e-09	1.108337e-03	1.405464e-01	1.723901e-03
2.014760634202452e-09	1.066019e-03	1.412306e-01	1.660847e-03
2.024526259202452e-09	1.027985e-03	1.418636e-01	1.595584e-03
2.034291884202452e-09	9.936929e-04	1.424387e-01	1.528111e-03
2.044057509202451e-09	9.622100e-04	1.429548e-01	1.459007e-03
2.053823134202451e-09	9.323639e-04	1.434154e-01	1.389215e-03
2.063588759202451e-09	9.029089e-04	1.438278e-01	1.319769e-03
2.073354384202451e-09	8.727023e-04	1.442013e-01	1.251555e-03
2.083120009202451e-09	8.408729e-04	1.445458e-01	1.185121e-03
2.092885634202451e-09	8.069479e-04	1.448694e-01	1.120598e-03
2.102651259202451e-09	7.709088e-04	1.451777e-01	1.057732e-03
2.112416884202451e-09	7.331586e-04	1.454730e-01	9.960148e-04
2.122182509202451e-09	6.944111e-04	1.457544e-01	9.348826e-04
2.131948134202451e-09	6.555300e-04	1.460190e-01	8.739345e-04
2.141713759202450e-09	6.173617e-04	1.462631e-01	8.131212e-04
2.151479384202450e-09	5.805972e-04	1.464835e-01	7.528596e-04
2.161245009202450e-09	5.456840e-04	1.466789e-01	6.940447e-04
2.171010634202450e-09	5.127964e-04	1.468509e-01	6.379528e-04
2.180776259202450e-09	4.818591e-04	1.470036e-01	5.860516e-04
2.190541884202450e-09	4.526131e-04	1.471438e-01	5.397521e-04
2.200307509202450e-09	4.247127e-04	1.472795e-01	5.001500e-04
2.210073134202450e-09	3.978336e-04	1.474185e-01	4.678067e-04
2.219838759202450e-09	3.717740e-04	1.475672e-01	4.426128e-04
2.229604384202450e-09	3.465239e-04	1.477292e-01	4.237619e-04
2.239370009202450e-09	3.222866e-04	1.479046e-01	4.098420e-04
2.249135634202449e-09	2.994444e-04	1.480901e-01	3.990282e-04
2.258901259202449e-09	2.784767e-04	1.482791e-01	3.893440e-04
2.268666884202449e-09	2.598482e-04	1.484634e-01	3.789438e-04
2.278432509202449e-09	2.438945e-04	1.486342e-01	3.663683e-04
2.288198134202449e-09	2.307286e-04	1.487837e-01	3.507284e-04
2.297963759202449e-09	2.201893e-04	1.489066e-01	3.317883e-04
2.307729384202449e-09	2.118386e-04	1.490006e-01	3.099378e-04
2.317495009202449e-09	2.050098e-04	1.490668e-01	2.860643e-04
2.327260634202449e-09	1.988965e-04	1.491097e-01	2.613509e-04
2.337026259202449e-09	1.926690e-04	1.491358e-01	2.370441e-04
2.346791884202449e-09	1.855966e-04	1.491525e-01	2.142312e-04
2.356557509202448e-09	1.771570e-04	1.491673e-01	1.936709e-04
2.366323134202448e-09	1.671106e-04	1.491858e-01	1.757024e-04
2.376088759202448e-09	1.555281e-04	1.492118e-01	1.602451e-04
2.385854384202448e-09	1.427651e-04	1.492462e-01	1.468827e-04
2.395620009202448e-09	1.293900e-04	1.492876e-01	1.350066e-04
2.405385634202448e-09	1.160800e-04	1.493331e-01	1.239881e-04
2.415151259202448e-09	1.035051e-04	1.493788e-01	1.133393e-04
2.424916884202448e-09	9.222054e-05	1.494209e-01	1.028302e-04
2.434682509202448e-09	8.258870e-05	1.494569e-01	9.253951e-05
2.444448134202448e-09	7.473890e-05	1.494858e-01	8.282947e-05
2.454213759202447e-09	6.857176e-05	1.495087e-01	7.425297e-05
2.463979384202447e-09	6.380306e-05	1.495278e-01	6.741364e-05
2.473745009202447e-09	6.003676e-05	1.495468e-01	6.280967e-05
2.483510634202447e-09	5.685168e-05	1.495692e-01	6.069470e-05
2.493276259202447e-09	5.388455e-05	1.495980e-01	6.098517e-05
2.503041884202447e-09	5.089338e-05	1.496346e-01	6.323404e-05
2.512807509202447e-09	4.778993e-05	1.496787e-01	6.667687e-05
2.522573134202447e-09	4.463622e-05	1.497281e-01	7.034236e-05
2.532338759202447e-09	4.160811e-05	1.497790e-01	7.320615e-05
2.542104384202447e-09	3.893528e-05	1.498268e-01	7.435880e-05
2.551870009202447e-09	3.683162e-05	1.498669e-01	7.315629e-05
2.561635634202446e-09	3.543124e-05	1.498954e-01	6.932495e-05
2.571401259202446e-09	3.474359e-05	1.499101e-01	6.300172e-05
2.581166884202446e-09	3.463670e-05	1.499107e-01	5.470354e-05
2.590932509202446e-09	3.485171e-05	1.498991e-01	4.523240e-05
2.600698134202446e-09	3.504542e-05	1.498788e-01	3.553515e-05
2.610463759202446e-09	3.485222e-05	1.498543e-01	2.654437e-05
2.620229384202446e-09	3.395290e-05	1.498306e-01	1.902978e-05
2.629995009202446e-09	3.213678e-05	1.498121e-01	1.348628e-05
2.639760634202446e-09	2.934479e-05	1.498020e-01	1.007710e-05
2.649526259202446e-09	2.568503e-05	1.498018e-01	8.639277e-06
2.659291884202446e-09	2.141796e-05	1.498111e-01	8.746904e-06
2.669057509202445e-09	1.691390e-05	1.498283e-01	9.816618e-06
2.678823134202445e-09	1.259122e-05	1.498501e-01	1.123288e-05
2.688588759202445e-09	8.846876e-06	1.498733e-01	1.246778e-05
2.698354384202445e-09	5.992087e-06	1.498946e-01	1.317256e-05
2.708120009202445e-09	4.204850e-06	1.499116e-01	1.322471e-05
2.717885634202445e-09	3.507134e-06	1.499232e-01	1.272424e-05
2.727651259202445e-09	3.769992e-06	1.499294e-01	1.194275e-05
2.737416884202445e-09	4.744460e-06	1.499318e-01	1.123866e-05
2.747182509202445e-09	6.111412e-06	1.499322e-01	1.095786e-05
2.756948134202445e-09	7.540359e-06	1.499331e-01	1.134123e-05
2.766713759202445e-09	8.745916e-06	1.499365e-01	1.245853e-05
2.776479384202444e-09	9.531654e-06	1.499435e-01	1.418179e-05
2.786245009202444e-09	9.813909e-06	1.499543e-01	1.620312e-05
2.796010634202444e-09	9.622342e-06	1.499679e-01	1.809255e-05
2.805776259202444e-09	9.078680e-06	1.499825e-01	1.938352e-05
2.815541884202444e-09	8.359237e-06	1.499956e-01	1.966819e-05
2.825307509202444e-09	7.649683e-06	1.500051e-01	1.868324e-05
2.835073134202444e-09	7.101619e-06	1.500089e-01	1.636870e-05
2.844838759202444e-09	6.799683e-06	1.500061e-01	1.288843e-05
2.854604384202444e-09	6.745336e-06	1.499969e-01	8.608149e-06
2.864370009202444e-09	6.859925e-06	1.499827e-01	4.035574e-06
2.874135634202443e-09	7.005526e-06	1.499656e-01	-2.656914e-07
2.883901259202443e-09	7.018624e-06	1.499485e-01	-3.771858e-06
2.893666884202443e-09	6.749162e-06	1.499341e-01	-6.086275e-06
2.903432509202443e-09	6.096689e-06	1.499248e-01	-7.002313e-06
2.913198134202443e-09	5.036098e-06	1.499220e-01	-6.530842e-06
2.922963759202443e-09	3.627749e-06	1.499260e-01	-4.888367e-06
2.932729384202443e-09	2.010019e-06	1.499361e-01	-2.449403e-06
2.942495009202443e-09	3.758957e-07	1.499506e-01	3.266681e-07
2.952260634202443e-09	-1.061635e-06	1.499671e-01	2.979641e-06
2.962026259202443e-09	-2.108492e-06	1.499831e-01	5.127299e-06
2.971791884202443e-09	-2.625108e-06	1.499965e-01	6.524597e-06
2.981557509202442e-09	-2.551904e-06	1.500057e-01	7.093186e-06
2.991323134202442e-09	-1.919939e-06	1.500100e-01	6.917405e-06
3.001088759202442e-09	-8.449615e-07	1.500098e-01	6.209511e-06
3.010854384202442e-09	4.936643e-07	1.500061e-01	5.252756e-06
3.020620009202442e-09	1.884850e-06	1.500005e-01	4.334800e-06
3.030385634202442e-09	3.122267e-06	1.499947e-01	3.685269e-06
3.040151259202442e-09	4.038524e-06	1.499904e-01	3.429792e-06
3.049916884202442e-09	4.530808e-06	1.499885e-01	3.568986e-06
3.059682509202442e-09	4.573609e-06	1.499894e-01	3.985529e-06
3.069448134202442e-09	4.216797e-06	1.499927e-01	4.476628e-06
3.079213759202442e-09	3.570123e-06	1.499974e-01	4.804212e-06
3.088979384202441e-09	2.777818e-06	1.500020e-01	4.751798e-06
3.098745009202441e-09	1.988646e-06	1.500054e-01	4.176030e-06
3.108510634202441e-09	1.327394e-06	1.500062e-01	3.042270e-06
3.118276259202441e-09	8.732312e-07	1.500040e-01	1.437170e-06
3.128041884202441e-09	6.487488e-07	1.499989e-01	-4.440713e-07
3.137807509202441e-09	6.212074e-07	1.499915e-01	-2.332881e-06
3.147573134202441e-09	7.150627e-07	1.499831e-01	-3.937641e-06
3.157338759202441e-09	8.326219e-07	1.499752e-01	-4.998988e-06
3.167104384202441e-09	8.782132e-07	1.499694e-01	-5.339150e-06
3.176870009202441e-09	7.807386e-07	1.499667e-01	-4.895760e-06
3.186635634202440e-09	5.100110e-07	1.499679e-01	-3.733810e-06
3.196401259202440e-09	8.370645e-08	1.499729e-01	-2.033812e-06
3.206166884202440e-09	-4.362315e-07	1.499810e-01	-5.888529e-08
3.215932509202440e-09	-9.567193e-07	1.499909e-01	1.892555e-06
3.225698134202440e-09	-1.373280e-06	1.500011e-01	3.539204e-06
3.235463759202440e-09	-1.592231e-06	1.500101e-01	4.664413e-06
3.245229384202440e-09	-1.550750e-06	1.500167e-01	5.150122e-06
3.254995009202440e-09	-1.230785e-06	1.500198e-01	4.991366e-06
3.264760634202440e-09	-6.640824e-07	1.500195e-01	4.289434e-06
3.274526259202440e-09	7.254692e-08	1.500161e-01	3.225919e-06
3.284291884202440e-09	8.706920e-07	1.500105e-01	2.023489e-06
3.294057509202439e-09	1.609782e-06	1.500039e-01	9.014810e-07
3.303823134202439e-09	2.178657e-06	1.499976e-01	3.510568e-08
3.313588759202439e-09	2.495111e-06	1.499927e-01	-4.740771e-07
3.323354384202439e-09	2.519711e-06	1.499899e-01	-6.112550e-07
3.333120009202439e-09	2.261447e-06	1.499894e-01	-4.433437e-07
3.342885634202439e-09	1.774374e-06	1.499909e-01	-9.779116e-08
3.352651259202439e-09	1.146167e-06	1.499939e-01	2.697358e-07
3.362416884202439e-09	4.810403e-07	1.499973e-01	5.117336e-07
3.372182509202439e-09	-1.195332e-07	1.500003e-01	5.217369e-07
3.381948134202439e-09	-5.745833e-07	1.500020e-01	2.571108e-07
3.391713759202439e-09	-8.365856e-07	1.500021e-01	-2.525437e-07
3.401479384202438e-09	-8.973645e-07	1.500004e-01	-9.126319e-07
3.411245009202438e-09	-7.861797e-07	1.499974e-01	-1.584517e-06
3.421010634202438e-09	-5.607714e-07	1.499937e-01	-2.115537e-06
3.430776259202438e-09	-2.934705e-07	1.499903e-01	-2.371757e-06
3.440541884202438e-09	-5.535566e-08	1.499879e-01	-2.266720e-06
3.450307509202438e-09	9.831226e-08	1.499872e-01	-1.780465e-06
3.460073134202438e-09	1.385416e-07	1.499885e-01	-9.651228e-07
3.469838759202438e-09	6.704555e-08	1.499917e-01	6.382152e-08
3.479604384202438e-09	-8.595875e-08	1.499964e-01	1.148660e-06
3.489370009202438e-09	-2.771910e-07	1.500019e-01	2.183695e-06
3.490234375000000e-09	-2.946756e-07	1.500024e-01	2.266243e-06
3.491963106595126e-09	-3.283029e-07	1.500034e-01	2.412815e-06
3.495420569785377e-09	-3.896819e-07	1.500054e-01	2.671958e-06
