time	V(probe_1)	V(probe_2)	V(probe_3)
7.690187876412628e-08	-4.627621e-05	7.387148e-04	-1.000183e-04
7.691513007993858e-08	-4.228584e-05	7.159069e-04	-7.243112e-05
7.692917254381216e-08	-4.473178e-05	6.551935e-04	-4.722504e-05
7.694152082313895e-08	-4.871499e-05	5.790181e-04	-3.418142e-05
7.695353128991892e-08	-5.018485e-05	4.968421e-04	-3.299646e-05
7.696751967484252e-08	-4.586381e-05	4.084513e-04	-4.306852e-05
7.698224358352445e-08	-3.486588e-05	3.357618e-04	-5.863137e-05
7.700154293236210e-08	-1.665540e-05	2.685457e-04	-7.466568e-05
7.701350948702020e-08	-7.146231e-06	2.383966e-04	-7.705197e-05
7.702163967714137e-08	-3.715344e-06	2.212832e-04	-7.297569e-05
7.702910759927801e-08	-3.788642e-06	2.054717e-04	-6.548138e-05
7.703816185152146e-08	-7.432253e-06	1.854313e-04	-5.381139e-05
7.704816842653757e-08	-1.445767e-05	1.632240e-04	-4.022360e-05
7.705774712077059e-08	-2.250576e-05	1.442381e-04	-2.885384e-05
7.706839295354476e-08	-3.068349e-05	1.290127e-04	-2.012042e-05
7.707821385767609e-08	-3.550405e-05	1.234856e-04	-1.665255e-05
7.708876950491297e-08	-3.617855e-05	1.290927e-04	-1.764670e-05
7.710154449190677e-08	-3.139900e-05	1.488236e-04	-2.238983e-05
7.711191448626632e-08	-2.401439e-05	1.719479e-04	-2.668552e-05
7.712174504188044e-08	-1.547278e-05	1.954375e-04	-2.892464e-05
7.713291741819582e-08	-6.411917e-06	2.173327e-04	-2.784460e-05
7.714273918425948e-08	-4.794124e-07	2.282977e-04	-2.358481e-05
7.715060589496762e-08	1.923467e-06	2.282598e-04	-1.808068e-05
7.715993172942059e-08	1.873263e-06	2.172047e-04	-1.045949e-05
7.717001843440958e-08	-7.534928e-07	1.946107e-04	-2.812517e-06
7.717985825493537e-08	-4.876835e-06	1.646976e-04	2.567616e-06
7.718812375839877e-08	-8.540539e-06	1.362163e-04	4.321301e-06
7.719764328229246e-08	-1.174597e-05	1.036704e-04	2.699149e-06
7.720786235643201e-08	-1.314298e-05	7.292006e-05	-2.523495e-06
7.721765360427539e-08	-1.218537e-05	4.988219e-05	-9.823684e-06
7.722619193925742e-08	-9.582654e-06	3.623728e-05	-1.682677e-05
7.723479686646844e-08	-5.844946e-06	2.858910e-05	-2.306588e-05
7.724415811129270e-08	-1.531606e-06	2.550493e-05	-2.765646e-05
7.725344533883051e-08	2.050056e-06	2.586562e-05	-2.922493e-05
7.726214659306449e-08	3.948452e-06	2.763562e-05	-2.760008e-05
7.727209401664256e-08	3.939430e-06	2.956052e-05	-2.265872e-05
7.728170030635150e-08	1.736017e-06	3.031039e-05	-1.598309e-05
7.729407373427942e-08	-3.243373e-06	2.990413e-05	-6.889998e-06
7.730548397719545e-08	-8.500097e-06	2.942074e-05	3.043191e-08
7.731465125251248e-08	-1.209901e-05	3.029795e-05	3.298987e-06
7.732460432878115e-08	-1.426521e-05	3.389411e-05	3.974533e-06
7.733512659188187e-08	-1.403563e-05	4.111670e-05	2.054936e-06
7.734790325597713e-08	-1.068092e-05	5.329752e-05	-2.160602e-06
7.736098562056120e-08	-5.147133e-06	6.661578e-05	-6.396684e-06
7.737253865934120e-08	1.563815e-07	7.607414e-05	-8.556849e-06
7.738200124599724e-08	3.654603e-06	7.963775e-05	-8.407041e-06
7.739177712691897e-08	5.605015e-06	7.762077e-05	-6.412624e-06
7.740240827475645e-08	5.655562e-06	6.902642e-05	-3.013028e-06
7.741295624591196e-08	3.873381e-06	5.499620e-05	5.197349e-07
7.742377644422556e-08	8.783882e-07	3.706708e-05	3.135523e-06
7.743446052436165e-08	-2.252595e-06	1.872686e-05	3.874345e-06
7.744447768815877e-08	-4.431429e-06	3.761788e-06	2.501952e-06
7.745647500128068e-08	-5.439785e-06	-9.013231e-06	-1.200151e-06
7.746732209706789e-08	-4.758600e-06	-1.477648e-05	-5.438672e-06
7.747823710008719e-08	-2.819060e-06	-1.492733e-05	-9.408649e-06
7.748873525204751e-08	-5.120457e-07	-1.105158e-05	-1.177519e-05
7.750046165284379e-08	1.585992e-06	-4.364092e-06	-1.195658e-05
7.751322628570048e-08	2.505326e-06	3.060858e-06	-9.417874e-06
7.752472795509069e-08	1.747087e-06	8.241887e-06	-5.356479e-06
7.753815528186809e-08	-6.378607e-07	1.187775e-05	-1.130674e-07
7.755179197609096e-08	-3.566144e-06	1.384096e-05	4.028755e-06
7.756298751931877e-08	-5.452692e-06	1.511337e-05	5.550462e-06
7.757408250585200e-08	-6.060660e-06	1.702796e-05	4.989050e-06
7.758697373009978e-08	-5.069036e-06	2.035886e-05	2.580097e-06
7.759789863886304e-08	-3.034377e-06	2.362924e-05	-4.966816e-08
7.761014506769016e-08	-1.080318e-07	2.659911e-05	-2.579384e-06
7.762211064523197e-08	2.457605e-06	2.738338e-05	-3.811204e-06
7.763390201553504e-08	3.909597e-06	2.489325e-05	-3.500937e-06
7.764752298969372e-08	3.885822e-06	1.796466e-05	-1.794571e-06
7.766112833197659e-08	2.353570e-06	8.089427e-06	2.808939e-07
7.767407412736985e-08	1.856681e-07	-1.903775e-06	1.512668e-06
7.768936246630022e-08	-2.027213e-06	-1.122323e-05	1.268431e-06
7.770388041712595e-08	-2.947328e-06	-1.551150e-05	-4.890662e-07
7.771659957192331e-08	-2.508313e-06	-1.465108e-05	-2.636351e-06
7.773012572564796e-08	-1.136490e-06	-9.885679e-06	-4.467095e-06
7.774307002241033e-08	3.044921e-07	-3.584466e-06	-4.947854e-06
7.775648515807379e-08	1.228509e-06	2.722218e-06	-3.847591e-06
7.776965675225499e-08	1.190046e-06	7.184932e-06	-1.578101e-06
7.778269785413663e-08	2.862028e-07	9.334273e-06	1.007974e-06
7.779656792317921e-08	-1.052391e-06	9.621602e-06	3.025011e-06
7.781265914350071e-08	-2.140847e-06	8.893449e-06	3.600774e-06
7.782976979748431e-08	-2.122897e-06	8.247028e-06	2.299331e-06
7.784374419345602e-08	-1.092206e-06	8.159198e-06	3.708265e-07
7.785856967692603e-08	5.428348e-07	7.994660e-06	-1.501028e-06
7.787324236363655e-08	1.877292e-06	6.793568e-06	-2.331955e-06
7.788809974569662e-08	2.316403e-06	3.894969e-06	-1.940539e-06
7.790353422522687e-08	1.654817e-06	-5.871013e-07	-7.433472e-07
7.791997074133625e-08	2.053515e-07	-5.532714e-06	4.436365e-07
7.793633678883652e-08	-1.176938e-06	-8.779777e-06	7.778788e-07
7.795175641693599e-08	-1.765060e-06	-8.992850e-06	1.504039e-07
7.796700829308392e-08	-1.435990e-06	-6.282340e-06	-9.112159e-07
7.798404775816219e-08	-4.384467e-07	-1.334171e-06	-1.701211e-06
7.800196210441290e-08	5.139952e-07	3.649640e-06	-1.455033e-06
7.801963538541944e-08	7.624108e-07	6.485401e-06	-2.117166e-07
7.803681659073783e-08	2.722155e-07	6.618531e-06	1.211879e-06
7.805520938434064e-08	-4.958248e-07	4.846919e-06	1.953052e-06
7.807496874901357e-08	-8.572684e-07	2.551510e-06	1.430499e-06
7.809226955885899e-08	-4.769028e-07	1.205230e-06	1.883002e-07
7.811177191131647e-08	4.238110e-07	4.317929e-07	-1.135809e-06
7.812963914058305e-08	1.027336e-06	-3.165225e-07	-1.507169e-06
7.814852545731025e-08	9.566980e-07	-1.663588e-06	-9.264132e-07
7.816657663414908e-08	2.624603e-07	-3.161321e-06	-2.693323e-08
7.818649952694746e-08	-5.967751e-07	-3.879280e-06	5.236985e-07
7.820973816560867e-08	-9.407215e-07	-2.553165e-06	2.749114e-07
7.823186602208642e-08	-4.793744e-07	3.729130e-07	-3.172970e-07
7.825532157328930e-08	2.681114e-07	3.285278e-06	-4.794847e-07
7.827912277494683e-08	5.391254e-07	4.088223e-06	9.449065e-08
7.830065969835038e-08	2.121840e-07	2.645532e-06	7.202193e-07
7.832401361138808e-08	-2.414894e-07	2.522889e-07	7.380495e-07
7.834995578751489e-08	-2.538759e-07	-1.397009e-06	-4.179940e-08
7.837348153156347e-08	1.352617e-07	-1.530667e-06	-7.476428e-07
7.839800896928877e-08	4.286858e-07	-1.060994e-06	-7.663764e-07
7.842029692858444e-08	2.342195e-07	-8.664995e-07	-1.723443e-07
7.844314650614116e-08	-2.414513e-07	-7.867418e-07	4.130660e-07
7.846792198158175e-08	-5.013370e-07	-1.750013e-07	4.505525e-07
7.849311074061374e-08	-2.481004e-07	1.001380e-06	5.043257e-08
7.852258744126590e-08	2.532819e-07	1.896000e-06	-2.203781e-07
7.855066237106031e-08	3.454306e-07	1.260506e-06	-9.595965e-10
7.857990796420822e-08	2.107531e-08	-4.210908e-07	2.560954e-07
7.861058460559934e-08	-2.198063e-07	-1.509337e-06	5.224134e-08
7.863906310742488e-08	-8.698292e-08	-1.106035e-06	-2.969305e-07
7.867429284504327e-08	1.365359e-07	8.920122e-08	-2.524142e-07
7.870717866705743e-08	2.941542e-08	5.411514e-07	1.541265e-07
7.874404513428128e-08	-1.705936e-07	3.994517e-07	2.998567e-07
7.877938121109158e-08	-4.194069e-08	3.545858e-07	-2.621062e-08
7.881312089276615e-08	1.845152e-07	2.460026e-07	-2.206251e-07
7.884864334230892e-08	1.165859e-07	-3.182544e-07	-3.183117e-08
7.888443134387379e-08	-1.219985e-07	-7.391528e-07	1.127003e-07
7.892196846781762e-08	-1.248258e-07	-2.919215e-07	-1.516533e-08
7.896778028825523e-08	7.731987e-08	5.551315e-07	-7.374322e-08
7.900906406951154e-08	5.732884e-08	4.405457e-07	9.848105e-08
7.905196535988640e-08	-6.296345e-08	-1.783085e-07	9.919843e-08
7.909735425101645e-08	-6.936750e-09	-2.875742e-07	-9.730447e-08
7.915003890011439e-08	5.334360e-08	-2.944662e-08	-5.663222e-08
7.919925291195338e-08	-4.661932e-08	2.696821e-08	9.984032e-08
7.925072655885622e-08	-3.931173e-08	1.279730e-07	1.083554e-08
7.929674913475954e-08	6.533620e-08	1.766655e-07	-7.465916e-08
7.934954153551242e-08	2.774630e-08	-9.070646e-08	9.901392e-09
7.941257912608474e-08	-4.893079e-08	-1.727338e-07	8.993323e-09
7.947118677991567e-08	1.160012e-08	1.176305e-07	-3.913892e-08
7.954065553551287e-08	1.419682e-08	9.535503e-08	3.156975e-08
7.960990923549059e-08	-2.416729e-08	-1.168538e-07	1.014779e-08
7.968253758373891e-08	1.414770e-08	-1.944212e-08	-4.042104e-08
7.976308447445832e-08	1.652310e-10	4.577939e-08	2.338236e-08
7.985211107604468e-08	-9.620285e-09	-1.990792e-09	7.622884e-10
7.994125913760973e-08	1.887045e-08	-3.802682e-09	-1.959262e-08
8.002792055707919e-08	-6.768817e-09	-2.303481e-08	1.871500e-08
8.014198244056734e-08	1.806714e-09	2.828966e-08	-7.919815e-09
8.025620942523122e-08	6.719482e-09	-5.758119e-09	1.381891e-09
8.037205350031331e-08	-1.083872e-08	-2.875379e-08	5.441388e-09
8.049947862606992e-08	6.816822e-09	3.162796e-08	-7.511439e-09
8.064581253420933e-08	-4.164764e-09	-2.117044e-08	5.919893e-09
8.079229690920934e-08	1.436951e-09	6.347066e-09	-6.792169e-09
8.093878128420934e-08	1.076921e-09	8.653748e-09	5.992796e-09
8.108526565920934e-08	-2.989273e-09	-1.636815e-08	-3.239619e-09
8.123175003420935e-08	4.205797e-09	1.514252e-08	-7.882868e-10
8.137823440920935e-08	-4.673097e-09	-8.785538e-09	4.689734e-09
8.152471878420935e-08	4.266814e-09	2.766173e-09	-7.037736e-09
8.167120315920936e-08	-2.896608e-09	-1.657638e-10	7.085825e-09
8.181768753420936e-08	7.134586e-10	2.142313e-10	-5.057493e-09
8.196417190920936e-08	1.782773e-09	5.307443e-11	1.902873e-09
8.211065628420937e-08	-3.859661e-09	-2.776819e-09	1.251345e-09
8.225714065920937e-08	4.847887e-09	7.347966e-09	-3.591506e-09
8.240362503420938e-08	-4.442057e-09	-1.087969e-08	4.796989e-09
8.255010940920938e-08	2.829737e-09	1.046817e-08	-4.914218e-09
8.269659378420938e-08	-5.856280e-10	-5.412902e-09	4.120806e-09
8.284307815920939e-08	-1.590278e-09	-2.200511e-09	-2.589610e-09
8.298956253420939e-08	3.137126e-09	8.827749e-09	5.227379e-10
8.313604690920939e-08	-3.776325e-09	-1.163142e-08	1.737377e-09
8.328253128420940e-08	3.505625e-09	9.979335e-09	-3.674934e-09
8.342901565920940e-08	-2.505069e-09	-5.416746e-09	4.728842e-09
8.357550003420940e-08	1.041260e-09	3.819771e-10	-4.528730e-09
8.372198440920941e-08	5.823211e-10	3.295014e-09	3.092913e-09
8.386846878420941e-08	-2.041486e-09	-5.125409e-09	-8.576757e-10
8.401495315920941e-08	3.018392e-09	5.645775e-09	-1.487546e-09
8.416143753420942e-08	-3.267485e-09	-5.539565e-09	3.268831e-09
8.430792190920942e-08	2.703411e-09	4.969632e-09	-4.060185e-09
8.445440628420943e-08	-1.459927e-09	-3.585658e-09	3.779220e-09
8.460089065920943e-08	-1.270622e-10	1.079765e-09	-2.635974e-09
8.474737503420943e-08	1.619449e-09	2.243407e-09	1.000890e-09
8.489385940920944e-08	-2.620059e-09	-5.373323e-09	7.236574e-10
8.504034378420944e-08	2.896222e-09	7.067504e-09	-2.181106e-09
8.518682815920944e-08	-2.434644e-09	-6.556290e-09	3.093509e-09
8.533331253420945e-08	1.416379e-09	3.994361e-09	-3.283485e-09
8.547979690920945e-08	-1.377123e-10	-3.778915e-10	2.707649e-09
8.562628128420945e-08	-1.082019e-09	-2.983041e-09	-1.490450e-09
8.577276565920946e-08	1.973857e-09	5.080094e-09	-7.555467e-11
8.591925003420946e-08	-2.363282e-09	-5.554677e-09	1.589349e-09
8.606573440920946e-08	2.190410e-09	4.649146e-09	-2.653949e-09
8.621221878420947e-08	-1.514451e-09	-2.897607e-09	3.000261e-09
8.635870315920947e-08	5.032579e-10	8.148284e-10	-2.569534e-09
8.650518753420947e-08	5.975485e-10	1.233011e-09	1.520710e-09
8.665167190920948e-08	-1.518468e-09	-2.973461e-09	-1.652343e-10
8.679815628420948e-08	2.034354e-09	4.126512e-09	-1.137091e-09
8.694464065920949e-08	-2.026660e-09	-4.400228e-09	2.078400e-09
8.709112503420949e-08	1.516764e-09	3.616182e-09	-2.468910e-09
8.723760940920949e-08	-6.568679e-10	-1.871502e-09	2.261003e-09
8.738409378420950e-08	-3.181411e-10	-4.003209e-10	-1.540039e-09
8.753057815920950e-08	1.159648e-09	2.543177e-09	4.949923e-10
8.767706253420950e-08	-1.671148e-09	-3.922189e-09	6.231107e-10
8.782354690920951e-08	1.752067e-09	4.168369e-09	-1.552277e-09
8.797003128420951e-08	-1.411687e-09	-3.298130e-09	2.076469e-09
8.811651565920951e-08	7.559088e-10	1.662151e-09	-2.078200e-09
8.826300003420952e-08	4.471068e-11	2.253213e-10	1.570980e-09
8.840948440920952e-08	-7.963837e-10	-1.875061e-09	-6.976830e-10
8.855596878420952e-08	1.325164e-09	2.945731e-09	-3.084986e-10
8.870245315920953e-08	-1.514787e-09	-3.277878e-09	1.189488e-09
8.884893753420953e-08	1.332317e-09	2.870800e-09	-1.732735e-09
8.899542190920954e-08	-8.352046e-10	-1.848921e-09	1.824200e-09
8.914190628420954e-08	1.563325e-10	4.404044e-10	-1.469696e-09
8.928839065920954e-08	5.305363e-10	1.043759e-09	7.827187e-10
8.943487503420955e-08	-1.056102e-09	-2.255966e-09	5.269019e-11
8.958135940920955e-08	1.298777e-09	2.892969e-09	-8.307737e-10
8.972784378420955e-08	-1.213496e-09	-2.789338e-09	1.372030e-09
8.987432815920956e-08	8.387039e-10	1.980649e-09	-1.561214e-09
9.002081253420956e-08	-2.813084e-10	-7.006341e-10	1.369647e-09
9.016729690920956e-08	-3.142642e-10	-6.923393e-10	-8.586155e-10
9.031378128420957e-08	8.033740e-10	1.829681e-09	1.630168e-10
9.046026565920957e-08	-1.075230e-09	-2.440905e-09	5.420674e-10
9.060675003420957e-08	1.076449e-09	2.417360e-09	-1.084816e-09
9.075323440920958e-08	-8.200685e-10	-1.818208e-09	1.339364e-09
9.089971878420958e-08	3.792526e-10	8.309384e-10	-1.256161e-09
9.104620315920959e-08	1.322943e-10	2.893409e-10	8.716152e-10
9.119268753420959e-08	-5.886219e-10	-1.280915e-09	-2.948305e-10
9.133917190920959e-08	8.820604e-10	1.926622e-09	-3.237448e-10
9.148565628420960e-08	-9.487129e-10	-2.093090e-09	8.321032e-10
9.163214065920960e-08	7.825849e-10	1.756569e-09	-1.113828e-09
9.177862503420960e-08	-4.348408e-10	-1.010023e-09	1.113654e-09
9.192510940920961e-08	-1.298128e-12	4.468836e-11	-8.465464e-10
9.207159378420961e-08	4.155958e-10	8.953405e-10	3.898788e-10
9.221807815920961e-08	-7.088067e-10	-1.576432e-09	1.380980e-10
9.236456253420962e-08	8.163215e-10	1.838083e-09	-6.078800e-10
9.251104690920962e-08	-7.218333e-10	-1.634347e-09	9.096004e-10
9.265753128420962e-08	4.584495e-10	1.040799e-09	-9.782850e-10
9.280401565920963e-08	-9.795759e-11	-2.267371e-10	8.077556e-10
9.295050003420963e-08	-2.683701e-10	-5.957075e-10	-4.499909e-10
9.309698440920964e-08	5.524248e-10	1.228033e-09	2.543521e-13
9.324346878420964e-08	-6.899974e-10	-1.531641e-09	4.280294e-10
9.338995315920964e-08	6.549448e-10	1.454513e-09	-7.319738e-10
9.353643753420965e-08	-4.637606e-10	-1.035878e-09	8.440215e-10
9.368292190920965e-08	1.698007e-10	3.913557e-10	-7.466860e-10
9.382940628420965e-08	1.511578e-10	3.166827e-10	4.741165e-10
9.397589065920966e-08	-4.202577e-10	-9.174236e-10	-1.009484e-10
9.412237503420966e-08	5.748826e-10	1.271304e-09	-2.779304e-10
9.426885940920966e-08	-5.831620e-10	-1.302555e-09	5.712145e-10
9.456182815920967e-08	-2.152431e-10	-4.963182e-10	6.760008e-10
9.470831253420967e-08	-6.008120e-11	-1.200628e-10	-4.783638e-10
9.485479690920968e-08	3.073444e-10	6.770983e-10	1.750131e-10
9.500128128420968e-08	-4.684018e-10	-1.041675e-09	1.560314e-10
9.544073440920969e-08	2.424243e-10	5.455447e-10	-6.021608e-10
9.558721878420970e-08	-1.061420e-11	-3.119216e-11	4.651475e-10
9.573370315920970e-08	-2.125635e-10	-4.643768e-10	-2.224979e-10
9.596389289135256e-08	-9.922218e-11	-2.149214e-10	-1.898082e-10
9.619408262349542e-08	-1.821429e-11	-3.723669e-11	-1.381606e-10
9.642427235563828e-08	3.046019e-11	6.867728e-11	-6.755504e-11
9.665446208778116e-08	4.680125e-11	1.028205e-10	2.200837e-11
9.688465181992402e-08	3.080890e-11	6.519309e-11	1.305297e-10
9.711484155206688e-08	-1.751686e-11	-4.420507e-11	2.580088e-10
9.734503128420974e-08	-9.817604e-11	-2.253739e-10	4.044459e-10
9.749151565920974e-08	-7.383874e-11	-1.575489e-10	-2.624865e-10
9.968878128420980e-08	2.336145e-10	5.178700e-10	-1.645412e-10
9.985351562500001e-08	-2.335567e-09	-5.154307e-09	8.021375e-10
9.989001555658042e-08	8.644754e-10	1.950791e-09	-2.150326e-09
9.992700013683918e-08	1.492326e-09	3.305662e-09	-1.100731e-09
1.000000000000000e-07	-2.849487e-09	-6.343222e-09	3.431609e-09
1.000003211994414e-07	-2.861780e-09	-6.377794e-09	3.396462e-09
1.000009635983243e-07	-2.825499e-09	-6.441101e-09	3.323464e-09
1.000022483960901e-07	-1.776533e-09	-6.541234e-09	3.166056e-09
1.000043294720337e-07	7.967637e-09	-6.621833e-09	2.882953e-09
1.000070161751068e-07	5.168391e-08	-6.519217e-09	2.469543e-09
1.000094998878057e-07	1.748752e-07	-5.816276e-09	2.002337e-09
1.000127221900870e-07	5.761395e-07	-2.260676e-09	1.080132e-09
1.000162117798232e-07	1.518990e-06	1.063294e-08	-1.030902e-09
1.000198626694133e-07	3.420488e-06	5.033770e-08	-6.660766e-09
1.000236106156158e-07	6.939015e-06	1.699065e-07	-2.337443e-08
1.000284182473588e-07	1.459832e-05	6.100452e-07	-8.645593e-08
1.000341853125989e-07	2.894488e-05	1.959160e-06	-2.846226e-07
1.000397750832206e-07	4.895850e-05	4.971602e-06	-7.349315e-07
1.000453441477562e-07	7.553923e-05	1.152514e-05	-1.724685e-06
1.000520634218801e-07	1.147833e-04	2.686486e-05	-4.047625e-06
1.000581504984013e-07	1.553426e-04	5.263484e-05	-7.931371e-06
1.000653616727785e-07	2.069577e-04	1.051171e-04	-1.575533e-05
1.000723169365344e-07	2.577039e-04	1.847221e-04	-2.743893e-05
1.000784373493992e-07	3.019381e-04	2.889745e-04	-4.241985e-05
1.000852186602973e-07	3.501924e-04	4.507774e-04	-6.507659e-05
1.000920989036042e-07	3.994059e-04	6.762017e-04	-9.549056e-05
1.001018274121400e-07	4.720424e-04	1.107854e-03	-1.508097e-04
1.001138198871087e-07	5.678249e-04	1.803458e-03	-2.341917e-04
1.001272748570501e-07	6.792279e-04	2.771907e-03	-3.412531e-04
1.001429565341217e-07	7.987289e-04	4.063136e-03	-4.727166e-04
1.001623484099504e-07	9.064807e-04	5.710569e-03	-6.335623e-04
1.001874573339654e-07	9.727784e-04	7.716418e-03	-8.406668e-04
1.002145672673691e-07	9.711988e-04	9.731905e-03	-1.071571e-03
1.002462709119687e-07	9.158807e-04	1.223060e-02	-1.325632e-03
1.002772480046829e-07	8.388342e-04	1.532574e-02	-1.464370e-03
1.003174248223580e-07	7.288347e-04	2.061439e-02	-1.397881e-03
1.003584388604463e-07	6.463205e-04	2.736673e-02	-1.115685e-03
1.003974119665403e-07	6.574879e-04	3.490133e-02	-7.708594e-04
1.004326005640790e-07	7.603436e-04	4.236077e-02	-4.696660e-04
1.004642788954397e-07	8.896017e-04	4.932070e-02	-2.087757e-04
1.004705715168645e-07	9.114783e-04	5.070931e-02	-1.567882e-04
1.004831567597142e-07	9.423527e-04	5.348756e-02	-5.594574e-05
1.005000000000000e-07	9.752330e-04	5.722127e-02	7.128633e-05
1.005016843240286e-07	9.778062e-04	5.760038e-02	8.229712e-05
1.005050529720857e-07	9.829695e-04	5.836295e-02	1.035378e-04
1.005117902682001e-07	9.925723e-04	5.991272e-02	1.426232e-04
1.005252648604287e-07	9.997953e-04	6.312032e-02	2.142724e-04
1.005522140448859e-07	9.589279e-04	6.978474e-02	3.718858e-04
1.005839105992860e-07	8.343545e-04	7.766184e-02	6.325538e-04
1.006138703367835e-07	6.732817e-04	8.466559e-02	9.799305e-04
1.006446276249005e-07	5.123771e-04	9.112475e-02	1.392440e-03
1.006722269891626e-07	4.211968e-04	9.651531e-02	1.734962e-03
1.007019035679506e-07	4.242040e-04	1.023536e-01	2.046507e-03
1.007306310871510e-07	5.090032e-04	1.081755e-01	2.319736e-03
1.007674631817559e-07	6.376227e-04	1.153542e-01	2.605517e-03
1.008104907455293e-07	7.643990e-04	1.225996e-01	2.707497e-03
1.008613153099599e-07	8.903064e-04	1.294441e-01	2.477725e-03
1.009061013583508e-07	9.160128e-04	1.340577e-01	2.117631e-03
1.009542072728955e-07	8.010438e-04	1.378815e-01	1.735931e-03
1.009838430595128e-07	6.902183e-04	1.398889e-01	1.516687e-03
1.010196220632406e-07	5.864407e-04	1.421802e-01	1.253660e-03
1.010435897862491e-07	5.466366e-04	1.435864e-01	1.104739e-03
1.010775653732155e-07	4.876252e-04	1.451201e-01	9.484470e-04
1.011101653586854e-07	4.056755e-04	1.460429e-01	8.024659e-04
1.011442370351876e-07	3.278106e-04	1.466356e-01	6.160461e-04
1.011759112859003e-07	2.845147e-04	1.471383e-01	4.470622e-04
1.012068428147199e-07	2.428845e-04	1.476639e-01	3.498861e-04
1.012412289202743e-07	1.735520e-04	1.482071e-01	3.132452e-04
1.012726472654261e-07	1.182853e-04	1.486247e-01	2.799766e-04
1.013075568568643e-07	1.006722e-04	1.490202e-01	2.100841e-04
1.013366985289230e-07	1.079807e-04	1.492607e-01	1.552625e-04
1.013696450780694e-07	9.895006e-05	1.493659e-01	1.263001e-04
1.013999528149614e-07	6.426546e-05	1.493438e-01	1.100767e-04
1.014273883022485e-07	3.374365e-05	1.493293e-01	7.908023e-05
1.014478536767961e-07	2.831434e-05	1.493906e-01	4.591625e-05
1.014628828805842e-07	3.462886e-05	1.494874e-01	2.818301e-05
1.014799242209943e-07	4.112163e-05	1.496160e-01	2.662336e-05
1.014980638176875e-07	3.877682e-05	1.497343e-01	4.248422e-05
1.015103265895764e-07	3.040334e-05	1.497878e-01	5.812180e-05
1.015241330544520e-07	1.757442e-05	1.498175e-01	7.111005e-05
1.015407458253407e-07	6.313266e-06	1.498311e-01	7.175859e-05
1.015597917028873e-07	5.652717e-06	1.498399e-01	5.461241e-05
1.015885495920653e-07	1.889935e-05	1.498533e-01	2.299457e-05
1.016238946098222e-07	2.766536e-05	1.498516e-01	8.335349e-06
1.016570509902231e-07	1.500155e-05	1.498293e-01	1.551455e-05
1.016923304327280e-07	-8.975030e-06	1.498143e-01	2.106455e-05
1.017024556252930e-07	-1.233574e-05	1.498244e-01	1.703812e-05
1.017098306237556e-07	-1.085626e-05	1.498433e-01	1.118044e-05
1.017196622211708e-07	-5.675558e-06	1.498774e-01	3.525841e-06
1.017294597228929e-07	9.205746e-07	1.499150e-01	-1.354284e-06
1.017451217081039e-07	1.098653e-05	1.499731e-01	-2.676212e-06
1.017539636153269e-07	1.486323e-05	1.499999e-01	3.829133e-07
1.017610811664834e-07	1.592151e-05	1.500143e-01	5.336013e-06
1.017689224105299e-07	1.498935e-05	1.500223e-01	1.198972e-05
1.017766892363917e-07	1.224152e-05	1.500220e-01	1.838512e-05
1.017887403877548e-07	6.183370e-06	1.500100e-01	2.551588e-05
1.018022258060880e-07	1.187320e-07	1.499890e-01	2.696762e-05
1.018213887557653e-07	-2.934061e-06	1.499613e-01	1.811915e-05
1.018446968451254e-07	1.848678e-06	1.499439e-01	5.714723e-07
1.018637412225085e-07	8.475117e-06	1.499435e-01	-9.315934e-06
1.018865770217825e-07	1.153720e-05	1.499487e-01	-8.299623e-06
1.019080739664239e-07	6.277430e-06	1.499500e-01	8.605905e-07
1.019351443522597e-07	-5.602338e-06	1.499505e-01	1.157233e-05
1.019479697746658e-07	-9.427024e-06	1.499556e-01	1.203017e-05
1.019600714950764e-07	-9.210238e-06	1.499676e-01	8.166006e-06
1.019745342595113e-07	-4.941752e-06	1.499882e-01	2.066173e-06
1.019901499643606e-07	1.652611e-06	1.500112e-01	-2.553997e-06
1.020050498386063e-07	7.244207e-06	1.500280e-01	-3.153528e-06
1.020145976078839e-07	9.015142e-06	1.500324e-01	-1.011255e-06
1.020257750613124e-07	8.507153e-06	1.500293e-01	3.270037e-06
1.020372721421496e-07	5.866727e-06	1.500190e-01	7.462328e-06
1.020524674367497e-07	1.202395e-06	1.499999e-01	1.013221e-05
1.020699411216515e-07	-2.800267e-06	1.499794e-01	8.129820e-06
1.020853923611993e-07	-3.501664e-06	1.499680e-01	2.463700e-06
1.020973532637843e-07	-1.767529e-06	1.499662e-01	-3.031275e-06
1.021091861441329e-07	1.144416e-06	1.499699e-01	-7.331994e-06
1.021217116549908e-07	3.952972e-06	1.499767e-01	-9.064621e-06
1.021351828300120e-07	5.076537e-06	1.499836e-01	-7.221127e-06
1.021551030145972e-07	3.070327e-06	1.499901e-01	-6.867661e-07
1.021717957895340e-07	-5.870266e-07	1.499923e-01	4.633306e-06
1.021905906135532e-07	-4.131864e-06	1.499946e-01	6.948015e-06
1.022107746301948e-07	-4.538888e-06	1.500004e-01	4.577957e-06
1.022284146121810e-07	-1.748934e-06	1.500081e-01	5.419901e-07
1.022477568385480e-07	2.749804e-06	1.500159e-01	-2.783310e-06
1.022592644187880e-07	4.716091e-06	1.500175e-01	-2.916457e-06
